,state,mobility_type,t,h(t),f(t),S(t),F(t),f(t)_poly_2,f(t)_poly_3,f(t)_poly_4,h(t)_poly,f(t)_ma,h(t)_ma,Qmax,Mass,Delta
29041,Georgia,parks_percent_change_from_baseline,41,0.013383886,0.012159615,0.908526434,0.091473566,0.005308371,0.014027691,0.013402852,0.005842836,0.004932331,0.005428935,-15.38677796,68.92277236,1
29042,Georgia,parks_percent_change_from_baseline,42,-0.004338222,-0.00395238,0.91105975,0.08894025,0.005780915,0.014805788,0.014202575,0.006345265,0.004191938,0.004601167,-15.38677796,68.92277236,1
29043,Georgia,parks_percent_change_from_baseline,43,-0.002107284,-0.001931181,0.916431193,0.083568807,0.006242861,0.015486086,0.014913934,0.006812144,0.003720929,0.004060238,-15.38677796,68.92277236,1
29044,Georgia,parks_percent_change_from_baseline,44,0.013662273,0.012499915,0.914922113,0.085077887,0.006694209,0.016072529,0.01553959,0.007316698,0.004347999,0.004752316,-15.38677796,68.92277236,1
29045,Georgia,parks_percent_change_from_baseline,45,0.030672628,0.027342542,0.891431363,0.108568637,0.007134957,0.016569062,0.016082256,0.008003933,0.005880969,0.00659722,-15.38677796,68.92277236,1
29046,Georgia,parks_percent_change_from_baseline,46,-0.030459686,-0.02620255,0.860237028,0.139762972,0.007565107,0.01697963,0.016544701,0.008794212,0.003875749,0.004505443,-15.38677796,68.92277236,1
29047,Georgia,parks_percent_change_from_baseline,47,-0.049381294,-0.046607866,0.943836462,0.056163538,0.007984658,0.017308176,0.016929747,0.00845979,0.000906124,0.000960044,-15.38677796,68.92277236,1
29048,Georgia,parks_percent_change_from_baseline,48,0.006981516,0.006656546,0.953452761,0.046547239,0.008393611,0.017558645,0.017240274,0.008803384,0.001225592,0.001285425,-15.38677796,68.92277236,1
29049,Georgia,parks_percent_change_from_baseline,49,0.084520581,0.078648376,0.930523371,0.069476629,0.008791965,0.017734983,0.017479215,0.009448408,0.005300476,0.005696231,-15.38677796,68.92277236,1
29050,Georgia,parks_percent_change_from_baseline,50,0.107139136,0.085299467,0.796156009,0.203843991,0.00917972,0.017841132,0.017649558,0.011530052,0.009300425,0.011681662,-15.38677796,68.92277236,1
29051,Georgia,parks_percent_change_from_baseline,51,0.033233741,0.025255132,0.759924437,0.240075563,0.009556877,0.017881038,0.017754346,0.012576088,0.010747423,0.014142752,-15.38677796,68.92277236,1
29052,Georgia,parks_percent_change_from_baseline,52,-0.022531467,-0.016800492,0.745645745,0.254354255,0.009923435,0.017858645,0.017796678,0.013308511,0.009748915,0.013074459,-15.38677796,68.92277236,1
29053,Georgia,parks_percent_change_from_baseline,53,0.013952601,0.011071743,0.793525421,0.206474579,0.010279394,0.017777897,0.017779707,0.012954083,0.009534239,0.012015039,-15.38677796,68.92277236,1
29054,Georgia,parks_percent_change_from_baseline,54,0.077341699,0.055956894,0.723502259,0.276497741,0.010624755,0.017642739,0.017706639,0.014685171,0.010773371,0.014890584,-15.38677796,68.92277236,1
29055,Georgia,parks_percent_change_from_baseline,55,0.059877401,0.040813133,0.681611633,0.318388367,0.010959517,0.017457116,0.017580739,0.016078829,0.013838067,0.020301982,-15.38677796,68.92277236,1
29056,Georgia,parks_percent_change_from_baseline,56,0.087422143,0.056114175,0.641875993,0.358124007,0.01128368,0.017224971,0.017405324,0.017579221,0.018800629,0.029290127,-15.38677796,68.92277236,1
29057,Georgia,parks_percent_change_from_baseline,57,0.06820932,0.038837247,0.569383283,0.430616717,0.011597245,0.016950249,0.017183766,0.020368081,0.020019561,0.035160079,-15.38677796,68.92277236,1
29058,Georgia,parks_percent_change_from_baseline,58,0.003253515,0.001835638,0.5642015,0.4357985,0.011900211,0.016636895,0.016919493,0.021092129,0.019225546,0.034075673,-15.38677796,68.92277236,1
29059,Georgia,parks_percent_change_from_baseline,59,0.060912714,0.034459054,0.565712007,0.434287993,0.012192578,0.016288854,0.016615988,0.021552624,0.020560729,0.036344869,-15.38677796,68.92277236,1
29060,Georgia,parks_percent_change_from_baseline,60,0.114796677,0.056856888,0.495283393,0.504716607,0.012474347,0.015910069,0.016276787,0.025186281,0.022415595,0.045258119,-15.38677796,68.92277236,1
29061,Georgia,parks_percent_change_from_baseline,61,-0.036952831,-0.016702614,0.451998231,0.548001769,0.012745517,0.015504484,0.015905484,0.028198157,0.020972483,0.046399481,-15.38677796,68.92277236,1
29062,Georgia,parks_percent_change_from_baseline,62,-0.074293099,-0.039277916,0.528688621,0.471311379,0.013006088,0.015076045,0.015505725,0.024600659,0.019206206,0.036328012,-15.38677796,68.92277236,1
29063,Georgia,parks_percent_change_from_baseline,63,-0.026872485,-0.014257306,0.530554063,0.469445937,0.013256061,0.014628697,0.015081212,0.024985317,0.0185899,0.035038654,-15.38677796,68.92277236,1
29064,Georgia,parks_percent_change_from_baseline,64,-0.020398618,-0.011366176,0.557203233,0.442796767,0.013495435,0.014166382,0.014635703,0.024219952,0.017396596,0.031221276,-15.38677796,68.92277236,1
29065,Georgia,parks_percent_change_from_baseline,65,0.023947732,0.013249955,0.553286415,0.446713585,0.013724211,0.013693046,0.014173009,0.024804894,0.016691966,0.030168762,-15.38677796,68.92277236,1
29066,Georgia,parks_percent_change_from_baseline,66,0.046725758,0.024797515,0.530703323,0.469296677,0.013942388,0.013212633,0.013696997,0.026271529,0.01924197,0.036257488,-15.38677796,68.92277236,1
29067,Georgia,parks_percent_change_from_baseline,67,0.053104549,0.026748304,0.503691385,0.496308615,0.014149966,0.012729089,0.013211588,0.028092531,0.022909778,0.04548376,-15.38677796,68.92277236,1
29068,Georgia,parks_percent_change_from_baseline,68,0.124945661,0.059624908,0.477206716,0.522793284,0.014346945,0.012246356,0.01272076,0.030064425,0.025558196,0.053557914,-15.38677796,68.92277236,1
29069,Georgia,parks_percent_change_from_baseline,69,0.162433271,0.062446101,0.384441568,0.615558432,0.014533326,0.011768379,0.012228544,0.037803733,0.024748082,0.064374106,-15.38677796,68.92277236,1
29070,Georgia,parks_percent_change_from_baseline,70,0.082658023,0.029121621,0.352314513,0.647685487,0.014709109,0.011299104,0.011739026,0.041749937,0.02193919,0.062271605,-15.38677796,68.92277236,1
29071,Georgia,parks_percent_change_from_baseline,71,-0.017520636,-0.005715202,0.326198326,0.673801674,0.014874292,0.010842474,0.011256348,0.045598922,0.020390673,0.062510049,-15.38677796,68.92277236,1
29072,Georgia,parks_percent_change_from_baseline,72,-0.044274179,-0.016104508,0.363744917,0.636255083,0.015028877,0.010402434,0.010784706,0.041317078,0.020425473,0.056153287,-15.38677796,68.92277236,1
29073,Georgia,parks_percent_change_from_baseline,73,-0.088296549,-0.031646132,0.358407342,0.641592658,0.015172863,0.009982928,0.010328351,0.042334131,0.018289579,0.051030146,-15.38677796,68.92277236,1
29074,Georgia,parks_percent_change_from_baseline,74,-0.085613994,-0.036560359,0.42703718,0.57296282,0.015306251,0.009587901,0.009891589,0.0358429,0.013663716,0.03199655,-15.38677796,68.92277236,1
29075,Georgia,parks_percent_change_from_baseline,75,-0.015367083,-0.006631328,0.431528059,0.568471941,0.01542904,0.009221297,0.009478781,0.03575443,0.011291493,0.026166302,-15.38677796,68.92277236,1
29076,Georgia,parks_percent_change_from_baseline,76,0.001023036,0.000450443,0.440299836,0.559700164,0.01554123,0.008887061,0.009094343,0.035296925,0.008508307,0.019323892,-15.38677796,68.92277236,1
29077,Georgia,parks_percent_change_from_baseline,77,0.011677844,0.005028797,0.430627174,0.569372826,0.015642822,0.008589137,0.008742746,0.036325673,0.006817884,0.015832452,-15.38677796,68.92277236,1
29078,Georgia,parks_percent_change_from_baseline,78,0.098753145,0.042487774,0.430242241,0.569757759,0.015733815,0.008331469,0.008428516,0.036569666,0.008850491,0.020570949,-15.38677796,68.92277236,1
29079,Georgia,parks_percent_change_from_baseline,79,0.040352498,0.013947906,0.345651625,0.654348375,0.015814209,0.008118003,0.008156233,0.045751873,0.007824934,0.022638209,-15.38677796,68.92277236,1
29080,Georgia,parks_percent_change_from_baseline,80,-0.069438453,-0.027938314,0.402346429,0.597653571,0.015884005,0.007952682,0.007930532,0.039478429,0.003585174,0.008910663,-15.38677796,68.92277236,1
29081,Georgia,parks_percent_change_from_baseline,81,-0.008099126,-0.003252028,0.401528252,0.598471748,0.015943202,0.00783945,0.007756104,0.039706302,0.004257703,0.010603744,-15.38677796,68.92277236,1
29082,Georgia,parks_percent_change_from_baseline,82,-0.030218862,-0.012354997,0.408850484,0.591149516,0.0159918,0.007782253,0.007637695,0.039114055,0.005603849,0.013706352,-15.38677796,68.92277236,1
29083,Georgia,parks_percent_change_from_baseline,83,-0.029818447,-0.012709762,0.426238245,0.573761755,0.0160298,0.007785035,0.007580104,0.037607606,0.005681226,0.013328757,-15.38677796,68.92277236,1
29084,Georgia,parks_percent_change_from_baseline,84,0.025310403,0.010991549,0.434270009,0.565729991,0.016057201,0.00785174,0.007588187,0.036975156,0.006799112,0.015656417,-15.38677796,68.92277236,1
29085,Georgia,parks_percent_change_from_baseline,85,0.0330106,0.013344705,0.404255148,0.595744852,0.016074004,0.007986312,0.007666854,0.039762026,0.00680385,0.016830583,-15.38677796,68.92277236,1
29086,Georgia,parks_percent_change_from_baseline,86,0.097628638,0.039791539,0.4075806,0.5924194,0.016080207,0.008192697,0.00782107,0.039452828,0.007553551,0.018532656,-15.38677796,68.92277236,1
29087,Georgia,parks_percent_change_from_baseline,87,0.281410249,0.091366048,0.32467207,0.67532793,0.016075813,0.008474838,0.008055854,0.049513999,0.010784438,0.033216403,-15.38677796,68.92277236,1
29088,Georgia,parks_percent_change_from_baseline,88,0.247992593,0.055760763,0.224848503,0.775151497,0.016060819,0.00883668,0.008376282,0.071429513,0.010591231,0.047103853,-15.38677796,68.92277236,1
29089,Georgia,parks_percent_change_from_baseline,89,0.079246007,0.01689133,0.213150543,0.786849457,0.016035227,0.009282168,0.008787483,0.075229585,0.008313492,0.039002914,-15.38677796,68.92277236,1
29090,Georgia,parks_percent_change_from_baseline,90,0.061263241,0.011705313,0.191065844,0.808934156,0.015999036,0.009815245,0.009294642,0.08373572,0.007442677,0.038953466,-15.38677796,68.92277236,1
29091,Georgia,parks_percent_change_from_baseline,91,-0.085354228,-0.016195104,0.189739917,0.810260083,0.015952247,0.010439857,0.009902998,0.084074278,0.006918682,0.036464029,-15.38677796,68.92277236,1
29092,Georgia,parks_percent_change_from_baseline,92,-0.131013863,-0.029275841,0.223456053,0.776543947,0.015894858,0.011159947,0.010617846,0.071131921,0.006260115,0.028014973,-15.38677796,68.92277236,1
29093,Georgia,parks_percent_change_from_baseline,93,-0.093471041,-0.023208074,0.248291599,0.751708401,0.015826872,0.011979461,0.011444534,0.063743081,0.006682018,0.026911978,-15.38677796,68.92277236,1
29094,Georgia,parks_percent_change_from_baseline,94,-0.144947801,-0.039117382,0.269872201,0.730127799,0.015748286,0.012902342,0.012388468,0.058354607,0.006554167,0.024286187,-15.38677796,68.92277236,1
29095,Georgia,parks_percent_change_from_baseline,95,-0.009565732,-0.003123464,0.326526363,0.673473637,0.015659102,0.013932535,0.013455107,0.047956624,0.00672956,0.020609546,-15.38677796,68.92277236,1
29096,Georgia,parks_percent_change_from_baseline,96,0.107502827,0.029683587,0.276119129,0.723880871,0.015559319,0.015073985,0.014649963,0.056350023,0.008191217,0.029665519,-15.38677796,68.92277236,1
29097,Georgia,parks_percent_change_from_baseline,97,0.095782337,0.025589132,0.26715919,0.73284081,0.015448938,0.016330636,0.015978607,0.057826714,0.009219234,0.034508392,-15.38677796,68.92277236,1
29098,Georgia,parks_percent_change_from_baseline,98,0.201784219,0.045389517,0.224940866,0.775059134,0.015327958,0.017706432,0.017446663,0.068142166,0.009364321,0.041630146,-15.38677796,68.92277236,1
29099,Georgia,parks_percent_change_from_baseline,99,0.229662869,0.040507973,0.176380156,0.823619844,0.015196379,0.019205318,0.019059808,0.086156967,0.010692324,0.060620904,-15.38677796,68.92277236,1
29100,Georgia,parks_percent_change_from_baseline,100,0.254222665,0.036588977,0.143924921,0.856075079,0.015054202,0.020831238,0.020823777,0.104597604,0.013918689,0.096707984,-15.38677796,68.92277236,1
29101,Georgia,parks_percent_change_from_baseline,101,0.589212771,0.060808055,0.103202202,0.896797798,0.014901426,0.022588137,0.022744358,0.14439058,0.017121693,0.16590434,-15.38677796,68.92277236,1
29102,Georgia,parks_percent_change_from_baseline,102,1.702706183,0.037985349,0.02230881,0.97769119,0.014738051,0.024479959,0.024827396,0.660638155,0.01963871,0.880311873,-15.38677796,68.92277236,1
29103,Georgia,parks_percent_change_from_baseline,103,0.272607829,0.007423521,0.027231504,0.972768496,0.014564078,0.026510649,0.027078787,0.534824585,0.020645375,0.758143017,-15.38677796,68.92277236,1
29104,Georgia,parks_percent_change_from_baseline,104,1.824735431,0.013615752,0.007461768,0.992538232,0.014379506,0.028684151,0.029504486,1.927091051,0.020776585,2.784405174,-15.38677796,68.92277236,1
29105,Georgia,parks_percent_change_from_baseline,105,inf,0.007461768,0,1,0.014184335,0.031004409,0.0321105,inf,0.020482438,inf,-15.38677796,68.92277236,1
29556,Hawaii,parks_percent_change_from_baseline,56,-0.007327498,-0.007274197,0.992725803,0.007274197,0,0,0,0,-0.007274197,-0.007327498,-70.7,-70.7,0.476661952
29557,Hawaii,parks_percent_change_from_baseline,57,-0.000808244,-0.000808244,1,0,0.00039753,0.000898878,0.000767083,0.00039753,-0.00404122,-0.00404122,-70.7,-70.7,0.476661952
29558,Hawaii,parks_percent_change_from_baseline,58,0.006299533,0.006263892,0.994342291,0.005657709,0.000784836,0.001746476,0.001502236,0.000789302,-0.000606183,-0.000609632,-70.7,-70.7,0.476661952
29559,Hawaii,parks_percent_change_from_baseline,59,0.0079292,0.007829865,0.987472217,0.012527783,0.001161918,0.002543944,0.002205347,0.001176659,0.001502829,0.001521895,-70.7,-70.7,0.476661952
29560,Hawaii,parks_percent_change_from_baseline,60,0.007071333,0.00692059,0.978682562,0.021317438,0.001528775,0.003292434,0.002876337,0.001562074,0.002586381,0.002642717,-70.7,-70.7,0.476661952
29561,Hawaii,parks_percent_change_from_baseline,61,0.008820172,0.008587593,0.973631037,0.026368963,0.001885407,0.003993097,0.003515163,0.00193647,0.003586583,0.003683719,-70.7,-70.7,0.476661952
29562,Hawaii,parks_percent_change_from_baseline,62,0.010297363,0.00990099,0.961507375,0.038492625,0.002231815,0.004647084,0.004121815,0.002321163,0.004488641,0.004668338,-70.7,-70.7,0.476661952
29563,Hawaii,parks_percent_change_from_baseline,63,0.008897363,0.008486563,0.953829056,0.046170944,0.002567999,0.005255546,0.004696317,0.002692305,0.004988381,0.005229849,-70.7,-70.7,0.476661952
29564,Hawaii,parks_percent_change_from_baseline,64,0.006417799,0.006061831,0.944534249,0.055465751,0.002893958,0.005819635,0.005238728,0.003063899,0.005107654,0.00540759,-70.7,-70.7,0.476661952
29565,Hawaii,parks_percent_change_from_baseline,65,-0.000429139,-0.000404122,0.941705395,0.058294605,0.003209692,0.006340502,0.005749139,0.003408382,0.004556476,0.004838537,-70.7,-70.7,0.476661952
29566,Hawaii,parks_percent_change_from_baseline,66,-0.005343593,-0.005051526,0.945342493,0.054657507,0.003515202,0.006819298,0.006227677,0.003718443,0.003683021,0.003895965,-70.7,-70.7,0.476661952
29567,Hawaii,parks_percent_change_from_baseline,67,0.002706719,0.002576278,0.951808446,0.048191554,0.003810487,0.007257174,0.006674502,0.004003418,0.003590793,0.0037726,-70.7,-70.7,0.476661952
29568,Hawaii,parks_percent_change_from_baseline,68,0.012088975,0.011365932,0.940189937,0.059810063,0.004095548,0.007655281,0.007089807,0.004356086,0.00418888,0.004455356,-70.7,-70.7,0.476661952
29569,Hawaii,parks_percent_change_from_baseline,69,0.008590692,0.00798141,0.929076581,0.070923419,0.004370384,0.008014772,0.007473821,0.004704009,0.004459775,0.004800224,-70.7,-70.7,0.476661952
29570,Hawaii,parks_percent_change_from_baseline,70,0.007214692,0.006668014,0.924227117,0.075772883,0.004634996,0.008336796,0.007826806,0.005014997,0.004606991,0.004984696,-70.7,-70.7,0.476661952
29571,Hawaii,parks_percent_change_from_baseline,71,0.005736981,0.005253587,0.915740554,0.084259446,0.004889384,0.008622505,0.008149059,0.005339267,0.004647404,0.005075022,-70.7,-70.7,0.476661952
29572,Hawaii,parks_percent_change_from_baseline,72,0.006413092,0.00585977,0.913719943,0.086280057,0.005133546,0.008873051,0.008440908,0.005618293,0.004718719,0.005164295,-70.7,-70.7,0.476661952
29573,Hawaii,parks_percent_change_from_baseline,73,0.010058114,0.009092746,0.904021014,0.095978986,0.005367485,0.009089585,0.008702718,0.005937345,0.004961721,0.005488501,-70.7,-70.7,0.476661952
29574,Hawaii,parks_percent_change_from_baseline,74,0.008968863,0.008031926,0.895534451,0.104465549,0.005591198,0.009273257,0.008934887,0.006243421,0.00512331,0.005720953,-70.7,-70.7,0.476661952
29575,Hawaii,parks_percent_change_from_baseline,75,0.00967118,0.008587593,0.887957163,0.112042837,0.005804688,0.009425219,0.009137846,0.006537126,0.005296525,0.005964842,-70.7,-70.7,0.476661952
