,State,Mobility Type,t,Observed h(t),Fitted h(t)
1320,Arizona,retail_and_recreation_percent_change_from_baseline,69,0.005555679,0.00659663223695345
1321,Arizona,retail_and_recreation_percent_change_from_baseline,70,0.004211721,0.005944891821920765
1322,Arizona,retail_and_recreation_percent_change_from_baseline,71,0.002841059,0.005328957526286216
1323,Arizona,retail_and_recreation_percent_change_from_baseline,72,0.001425708,0.004750683369941886
1324,Arizona,retail_and_recreation_percent_change_from_baseline,73,0.0,0.004211369613912684
1325,Arizona,transit_stations_percent_change_from_baseline,0,0.0,0.0
1326,Arizona,transit_stations_percent_change_from_baseline,1,0.000453036,0.0005129957083377609
1327,Arizona,transit_stations_percent_change_from_baseline,2,0.000909203,0.0010259632253630264
1328,Arizona,transit_stations_percent_change_from_baseline,3,0.001367131,0.001538826408800151
1329,Arizona,transit_stations_percent_change_from_baseline,4,0.001835745,0.00205145439787362
1330,Arizona,transit_stations_percent_change_from_baseline,5,0.002337589,0.0025636601137767946
1331,Arizona,transit_stations_percent_change_from_baseline,6,0.002887432,0.0030751993072998694
1332,Arizona,transit_stations_percent_change_from_baseline,7,0.003426616,0.0035857699561208716
1333,Arizona,transit_stations_percent_change_from_baseline,8,0.003900002,0.004095011950197531
1334,Arizona,transit_stations_percent_change_from_baseline,9,0.004360546,0.004602507048263426
1335,Arizona,transit_stations_percent_change_from_baseline,10,0.004762029,0.005107779107981798
1336,Arizona,transit_stations_percent_change_from_baseline,11,0.005185636,0.0056102946021461654
1337,Arizona,transit_stations_percent_change_from_baseline,12,0.005661557,0.006109463438545432
1338,Arizona,transit_stations_percent_change_from_baseline,13,0.006111519,0.006604640103799827
1339,Arizona,transit_stations_percent_change_from_baseline,14,0.006509973,0.007095125152569218
1340,Arizona,transit_stations_percent_change_from_baseline,15,0.007017205,0.007580167063507828
1341,Arizona,transit_stations_percent_change_from_baseline,16,0.007431273,0.008058964482438091
1342,Arizona,transit_stations_percent_change_from_baseline,17,0.007837635,0.008530668871578273
1343,Arizona,transit_stations_percent_change_from_baseline,18,0.008326206,0.008994387581363072
1344,Arizona,transit_stations_percent_change_from_baseline,19,0.008659365,0.009449187358492574
1345,Arizona,transit_stations_percent_change_from_baseline,20,0.009051529,0.009894098300366413
1346,Arizona,transit_stations_percent_change_from_baseline,21,0.009334838,0.010328118262035037
1347,Arizona,transit_stations_percent_change_from_baseline,22,0.009627918,0.010750217717255952
1348,Arizona,transit_stations_percent_change_from_baseline,23,0.009927989,0.011159345070211178
1349,Arizona,transit_stations_percent_change_from_baseline,24,0.010300294,0.011554432408960086
1350,Arizona,transit_stations_percent_change_from_baseline,25,0.010638721,0.011934401685814467
1351,Arizona,transit_stations_percent_change_from_baseline,26,0.011034223,0.012298171303584685
1352,Arizona,transit_stations_percent_change_from_baseline,27,0.01133877,0.01264466308012137
1353,Arizona,transit_stations_percent_change_from_baseline,28,0.011666553,0.012972809556841455
1354,Arizona,transit_stations_percent_change_from_baseline,29,0.011960408,0.013281561610066056
1355,Arizona,transit_stations_percent_change_from_baseline,30,0.012261904,0.013569896317106622
1356,Arizona,transit_stations_percent_change_from_baseline,31,0.012450722,0.0138368250222212
1357,Arizona,transit_stations_percent_change_from_baseline,32,0.012653595,0.014081401540939115
1358,Arizona,transit_stations_percent_change_from_baseline,33,0.012978747,0.014302730434942571
1359,Arizona,transit_stations_percent_change_from_baseline,34,0.01334909,0.014499975283826414
1360,Arizona,transit_stations_percent_change_from_baseline,35,0.013823171,0.014672366874765119
1361,Arizona,transit_stations_percent_change_from_baseline,36,0.013914005,0.014819211226533827
1362,Arizona,transit_stations_percent_change_from_baseline,37,0.014260272,0.014939897360591913
1363,Arizona,transit_stations_percent_change_from_baseline,38,0.014968276,0.015033904729173157
1364,Arizona,transit_stations_percent_change_from_baseline,39,0.015659753,0.015100810208660389
1365,Arizona,transit_stations_percent_change_from_baseline,40,0.016223731,0.015140294566067459
1366,Arizona,transit_stations_percent_change_from_baseline,41,0.01679815,0.01515214830730888
1367,Arizona,transit_stations_percent_change_from_baseline,42,0.016653214,0.015136276818190618
1368,Arizona,transit_stations_percent_change_from_baseline,43,0.016290192,0.015092704712768853
1369,Arizona,transit_stations_percent_change_from_baseline,44,0.016056575,0.015021579308937275
1370,Arizona,transit_stations_percent_change_from_baseline,45,0.015559654,0.014923173157833218
1371,Arizona,transit_stations_percent_change_from_baseline,46,0.014779978,0.014797885561884317
1372,Arizona,transit_stations_percent_change_from_baseline,47,0.014416307,0.014646243026006959
1373,Arizona,transit_stations_percent_change_from_baseline,48,0.013985893,0.014468898597539047
1374,Arizona,transit_stations_percent_change_from_baseline,49,0.013902968,0.014266630062833833
1375,Arizona,transit_stations_percent_change_from_baseline,50,0.014107551,0.014040336981916937
1376,Arizona,transit_stations_percent_change_from_baseline,51,0.013994909,0.013791036557041676
1377,Arizona,transit_stations_percent_change_from_baseline,52,0.013816423,0.013519858346163923
1378,Arizona,transit_stations_percent_change_from_baseline,53,0.013800775,0.013228037848065017
1379,Arizona,transit_stations_percent_change_from_baseline,54,0.013821893,0.012916909001823233
1380,Arizona,transit_stations_percent_change_from_baseline,55,0.013888017,0.012587895659294376
1381,Arizona,transit_stations_percent_change_from_baseline,56,0.013692148,0.012242502104918344
1382,Arizona,transit_stations_percent_change_from_baseline,57,0.013443794,0.011882302712220447
1383,Arizona,transit_stations_percent_change_from_baseline,58,0.012993013,0.011508930840520742
1384,Arizona,transit_stations_percent_change_from_baseline,59,0.01262526,0.011124067088302134
1385,Arizona,transit_stations_percent_change_from_baseline,60,0.012191214,0.010729427031131895
1386,Arizona,transit_stations_percent_change_from_baseline,61,0.012000105,0.0103267485817132
1387,Arizona,transit_stations_percent_change_from_baseline,62,0.011889371,0.00991777911732168
1388,Arizona,transit_stations_percent_change_from_baseline,63,0.011430495,0.009504262525348669
1389,Arizona,transit_stations_percent_change_from_baseline,64,0.010880443,0.009087926320760291
1390,Arizona,transit_stations_percent_change_from_baseline,65,0.010519074,0.008670468989866724
1391,Arizona,transit_stations_percent_change_from_baseline,66,0.010053209,0.008253547712807946
1392,Arizona,transit_stations_percent_change_from_baseline,67,0.009603809,0.00783876661258311
1393,Arizona,transit_stations_percent_change_from_baseline,68,0.00888745,0.007427665671319833
1394,Arizona,transit_stations_percent_change_from_baseline,69,0.008112179,0.007021710444892937
1395,Arizona,transit_stations_percent_change_from_baseline,70,0.007398674,0.006622282695113057
1396,Arizona,transit_stations_percent_change_from_baseline,71,0.006791715,0.0062306720447211725
1397,Arizona,transit_stations_percent_change_from_baseline,72,0.005966677,0.005848068744603102
1398,Arizona,transit_stations_percent_change_from_baseline,73,0.005098238,0.005475557625281109
1399,Arizona,transit_stations_percent_change_from_baseline,74,0.004233337,0.005114113286189523
1400,Arizona,transit_stations_percent_change_from_baseline,75,0.003372096,0.004764596556867816
1401,Arizona,transit_stations_percent_change_from_baseline,76,0.00250615,0.004427752244401172
1402,Arizona,transit_stations_percent_change_from_baseline,77,0.001701456,0.004104208161607943
1403,Arizona,transit_stations_percent_change_from_baseline,78,0.000858405,0.0037944754110205326
1404,Arizona,transit_stations_percent_change_from_baseline,79,0.0,0.0034989498810256772
1405,Arizona,workplaces_percent_change_from_baseline,0,0.0,0.0
1406,Arizona,workplaces_percent_change_from_baseline,1,0.000511628,0.0003966215625457465
1407,Arizona,workplaces_percent_change_from_baseline,2,0.001015135,0.0007932417574877608
1408,Arizona,workplaces_percent_change_from_baseline,3,0.0015091,0.0011898535007934033
1409,Arizona,workplaces_percent_change_from_baseline,4,0.002011319,0.0015864379084716618
1410,Arizona,workplaces_percent_change_from_baseline,5,0.002503564,0.0019829579942779556
1411,Arizona,workplaces_percent_change_from_baseline,6,0.003021986,0.0023793522388665268
1412,Arizona,workplaces_percent_change_from_baseline,7,0.003498843,0.002775528072790991
1413,Arizona,workplaces_percent_change_from_baseline,8,0.003930868,0.0031713553059075153
1414,Arizona,workplaces_percent_change_from_baseline,9,0.004342141,0.0035666595354284535
1415,Arizona,workplaces_percent_change_from_baseline,10,0.004742545,0.003961215569062821
1416,Arizona,workplaces_percent_change_from_baseline,11,0.005132304,0.004354740906747075
1417,Arizona,workplaces_percent_change_from_baseline,12,0.005506646,0.004746889333716719
1418,Arizona,workplaces_percent_change_from_baseline,13,0.005848913,0.005137244688710337
1419,Arizona,workplaces_percent_change_from_baseline,14,0.006188437,0.005525314883655731
1420,Arizona,workplaces_percent_change_from_baseline,15,0.006519348,0.005910526265008047
1421,Arizona,workplaces_percent_change_from_baseline,16,0.006822822,0.006292218421716196
1422,Arizona,workplaces_percent_change_from_baseline,17,0.007117871,0.006669639560261138
1423,Arizona,workplaces_percent_change_from_baseline,18,0.007418495,0.007041942582945082
1424,Arizona,workplaces_percent_change_from_baseline,19,0.007723797,0.007408182021138803
1425,Arizona,workplaces_percent_change_from_baseline,20,0.008079594,0.007767311989945872
1426,Arizona,workplaces_percent_change_from_baseline,21,0.008366493,0.008118185344047301
1427,Arizona,workplaces_percent_change_from_baseline,22,0.008652119,0.008459554225571717
1428,Arizona,workplaces_percent_change_from_baseline,23,0.008922332,0.008790072202814875
1429,Arizona,workplaces_percent_change_from_baseline,24,0.009164991,0.0091082982025309
1430,Arizona,workplaces_percent_change_from_baseline,25,0.009387084,0.009412702437276932
1431,Arizona,workplaces_percent_change_from_baseline,26,0.009667763,0.009701674521794554
1432,Arizona,workplaces_percent_change_from_baseline,27,0.009957358,0.009973533957511603
1433,Arizona,workplaces_percent_change_from_baseline,28,0.010126085,0.010226543140822332
1434,Arizona,workplaces_percent_change_from_baseline,29,0.010305603,0.010458923017803011
1435,Arizona,workplaces_percent_change_from_baseline,30,0.010471954,0.010668871464538914
1436,Arizona,workplaces_percent_change_from_baseline,31,0.010618047,0.010854584417595951
1437,Arizona,workplaces_percent_change_from_baseline,32,0.010750427,0.011014279712999115
1438,Arizona,workplaces_percent_change_from_baseline,33,0.010915359,0.011146223514424698
1439,Arizona,workplaces_percent_change_from_baseline,34,0.011069096,0.011248759122730798
1440,Arizona,workplaces_percent_change_from_baseline,35,0.011183059,0.0113203378606093
1441,Arizona,workplaces_percent_change_from_baseline,36,0.011201821,0.01135955161991161
1442,Arizona,workplaces_percent_change_from_baseline,37,0.011240974,0.011365166547722919
1443,Arizona,workplaces_percent_change_from_baseline,38,0.011222019,0.011336157233998022
1444,Arizona,workplaces_percent_change_from_baseline,39,0.011135554,0.011271740652814114
1445,Arizona,workplaces_percent_change_from_baseline,40,0.011153784,0.011171409006117072
1446,Arizona,workplaces_percent_change_from_baseline,41,0.011079426,0.011034960528998
1447,Arizona,workplaces_percent_change_from_baseline,42,0.009560078,0.01086252724531511
1448,Arizona,workplaces_percent_change_from_baseline,43,0.009387557,0.010654598618430286
1449,Arizona,workplaces_percent_change_from_baseline,44,0.009190584,0.010412040030479791
1450,Arizona,workplaces_percent_change_from_baseline,45,0.009011796,0.010136105051042265
1451,Arizona,workplaces_percent_change_from_baseline,46,0.008855198,0.009828440527530907
1452,Arizona,workplaces_percent_change_from_baseline,47,0.008789419,0.009491083648990671
1453,Arizona,workplaces_percent_change_from_baseline,48,0.008658159,0.009126450304233716
1454,Arizona,workplaces_percent_change_from_baseline,49,0.009643264,0.008737314274063813
1455,Arizona,workplaces_percent_change_from_baseline,50,0.009305411,0.00832677706262611
1456,Arizona,workplaces_percent_change_from_baseline,51,0.008917932,0.007898228478502129
1457,Arizona,workplaces_percent_change_from_baseline,52,0.008475156,0.007455298412654115
1458,Arizona,workplaces_percent_change_from_baseline,53,0.00796699,0.007001800615132245
1459,Arizona,workplaces_percent_change_from_baseline,54,0.00743713,0.006541669630132769
1460,Arizona,workplaces_percent_change_from_baseline,55,0.006924488,0.006078892391742976
1461,Arizona,workplaces_percent_change_from_baseline,56,0.006339043,0.0056174362912367855
1462,Arizona,workplaces_percent_change_from_baseline,57,0.005744987,0.005161175781377015
1463,Arizona,workplaces_percent_change_from_baseline,58,0.005108599,0.0047138197649824265
1464,Arizona,workplaces_percent_change_from_baseline,59,0.004450552,0.004278842107458061
1465,Arizona,workplaces_percent_change_from_baseline,60,0.003765324,0.0038594176032210816
1466,Arizona,workplaces_percent_change_from_baseline,61,0.003073295,0.003458365606224494
1467,Arizona,workplaces_percent_change_from_baseline,62,0.002355851,0.003078103303546488
1468,Arizona,workplaces_percent_change_from_baseline,63,0.001589841,0.0027206102737218556
1469,Arizona,workplaces_percent_change_from_baseline,64,0.000804484,0.002387405540872803
1470,Arizona,workplaces_percent_change_from_baseline,65,0.0,0.002079537831481177
1471,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,0,0.0,0.0
1472,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,1,0.002274319,0.0030481943680444818
1473,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,2,0.004521949,0.005713468323023379
1474,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,3,0.006826604,0.008094874616870489
1475,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,4,0.009180075,0.010240990548721459
1476,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,5,0.011594519,0.012184532633415613
1477,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,6,0.01356699,0.013950016340121432
1478,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,7,0.015932396,0.015556894783013357
1479,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,8,0.017791927,0.01702116992295141
1480,Arkansas,grocery_and_pharmacy_percent_change_from_baseline,9,0.019182868,0.01835633479268856
